NombrePignorante,fc_trans,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,num_arms,faltas,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,pro_2,reincidence,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
477690249439e7,1285.7142,3590995,0,0,1,0,0,0,1,0,0,0,0,0,300,100,28,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,-0.001377368387655385,7.717188171733122e-4,0.5543823675314312
480959543662e7,1428.5714,42123988,0,1,0,0,0,0,0,0,1,0,0,0,810,50,18,1,0.2857143,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.00689465519090411,6.847557403868245e-4,0.5219209161031991
481837257659e7,3263.7786,80118517,0,0,0,0,0,1,0,0,0,0,1,0,1300,70,30,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.01981068906452037,3.205272895880529e-4,0.5166317714010262
483101856497e7,1428.5714,78136096,1,0,0,0,0,0,0,0,0,1,0,0,770,75,18,1,0.14285715,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0.03215777989910588,1.5569214139280428e-4,0.5500600470099335
484080290429e7,1443.76,78132904,0,0,0,0,1,0,0,0,0,1,0,0,1110,100,42,1,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0.024088857722535335,8.430830086780912e-4,0.6041507559271896
48659612663e8,285.71429,80116993,1,0,0,0,0,0,0,0,0,0,1,0,430,10,22,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0.003131917698405383,9.541377336398197e-4,0.5469505883110178
488478980117e7,542.37,10462417,0,0,1,0,0,0,0,0,0,0,0,1,380,100,44,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0078841162991203,0.0025246777924646862,0.4654880160306794
4.9583164544399995e+018,11535.669,10463573,0,0,0,0,0,1,0,0,0,0,0,1,2240,100,46,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.011766804774189144,2.651855907361831e-4,0.421397687425871
500056472672e7,4598.7241,80116983,1,0,0,0,0,0,0,0,0,0,1,0,1020,100,33,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0.029172854082055135,6.31158369054268e-4,0.5321946360239145
500753054503e7,1252.26,78133883,0,0,1,0,0,0,0,0,0,1,0,0,960,90,42,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0.010110958448231544,9.138155404624629e-4,0.5634671731065964
5.0300099506800005e+018,1074.25,3592376,0,0,1,0,0,0,1,0,0,0,0,0,810,100,36,1,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0.004184785981384152,0.0017900817758247237,0.5595519728721091
506605927125e7,1161.08,5522579,0,0,0,1,0,0,0,1,0,0,0,0,910,100,29,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0.04057791435185075,0.0015090440688302674,0.6383214043295629
50929229739e8,13081.475999999999,78133691.5,0,0,0,1,0,0,0,0,0,1,0,0,3125,100,40,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.016057507512819102,2.126367462865086e-4,0.49187470718078946
509968319415e7,1290.1063,78134036,0,1,0,0,0,0,0,0,0,1,0,0,580,100,58,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0.019867147631176175,2.8536050830375544e-4,0.5006674588746697
511405191526e7,6823.5557,78133968,0,0,0,0,0,1,0,0,0,1,0,0,1810,100,50,1,0.71428573,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0.03134825701463548,4.3746619462667563e-4,0.49985174811673194
512168532755e7,4318.1958,5514453,0,0,0,0,1,0,0,1,0,0,0,0,890,90,44,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0.03415524001944117,3.9952563313612563e-4,0.6004377723321623
514723748761e7,3199.4302,3591719,0,0,0,1,0,0,1,0,0,0,0,0,2520,95,61,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0.01583679750606567,0.0016948129498358354,0.5234120005979925
520089854322e7,1428.5714,80117899,0,0,0,0,0,1,0,0,0,0,1,0,770,100,21,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0.012475061329355356,2.88387483516418e-4,0.555905889746914
523447789295e7,2699.7498,5522689,0,0,1,0,0,0,0,1,0,0,0,0,2e3,100,28,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.011501104981280524,0.0014988492924292028,0.5966893647603642
527825754219e7,4181.2046,78133927,0,0,0,0,1,0,0,0,0,1,0,0,1390,100,40,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0.01834044587208842,3.432401028284549e-4,0.5427126324867722
527975129122e7,7568.746766666667,42124918,1,0,0,0,0,0,0,0,1,0,0,0,6106.666666666667,100,50,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0.011754533971663863,4.35690382326207e-4,0.454872734870618
52951849004e8,5034.6479,10462424,0,0,1,0,0,0,0,0,0,0,0,1,2220,100,39,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0.009945169501262698,8.175815597456831e-4,0.47180603138774024
533811500279e7,2714.2856,78136135,0,0,1,0,0,0,0,0,0,1,0,0,1530,100,25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0.008967515698958888,3.922580614611044e-4,0.5662334429745683
53475739611e8,1894.1801,42124927,1,0,0,0,0,0,0,0,1,0,0,0,1320,100,52,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0.011609247158757718,5.395488229711412e-4,0.5266886517002589
536831941279e7,4947.1802,42125642,0,0,0,0,1,0,0,0,1,0,0,0,3570,100,76,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,-0.004525647812474904,0.0010082219508276869,0.5687311304725764
540419070335e7,4395.2085,80117317,0,0,0,0,0,1,0,0,0,0,1,0,1400,100,48,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0.016320045944001396,0.001125000345381842,0.533543635387602
542185217805e7,1009.2457,78134308,0,0,1,0,0,0,0,0,0,1,0,0,330,100,36,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0.017990247630993068,3.9024089302861734e-4,0.596030010905461
5.4241560684400005e+018,1767.4271,78133681,0,0,0,1,0,0,0,0,0,1,0,0,460,100,34,2,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0.013386166255069288,2.7789436034901375e-4,0.5293396212107289
552005399019e7,4179.6772,5522583,0,0,0,1,0,0,0,1,0,0,0,0,1340,100,47,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.042113618637227346,5.080126679838039e-4,0.5830453018707381
556216792293e7,679.73999,80117754,1,0,0,0,0,0,0,0,0,0,1,0,580,90,49,4,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0.026530986832503756,0.0012650902869823456,0.4968807606133623
55958341749e8,827.76495,78131599,0,0,0,1,0,0,0,0,0,1,0,0,480,100,39,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0.04828649620138655,0.0022383614140051304,0.5487625329004717
561840456559e7,7228.477033333333,42123974,0,1,0,0,0,0,0,0,1,0,0,0,2436.6666666666665,80,56,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.004781484916854294,1.8859384903271507e-4,0.491119505574075
5.6590516131599995e+018,1e3,10463965,1,0,0,0,0,0,0,0,0,0,0,1,250,100,57,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.028832035542937364,0.0015164043738405033,0.4181615990370471
569828814088e7,557.14288,80116854,0,0,1,0,0,0,0,0,0,0,1,0,130,100,21,1,0.5714286,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,-0.005765762995889933,0.0013203984483139601,0.5877628889785339
570764946443e7,428.57144,42123796,0,0,1,0,0,0,0,0,1,0,0,0,710,50,29,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0.015811833325111543,0.0023456150208341514,0.5683716054473685
575293196656e7,2142.8572,5524254,0,0,1,0,0,0,0,1,0,0,0,0,1310,100,42,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0.013435776174312025,9.014101119371652e-4,0.6061030681603422
581591964061e7,3267.5850499999997,42124928.5,1,0,0,0,0,0,0,0,1,0,0,0,2660,50,79,1,0.14285715,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.013736359594755335,2.0578298492399078e-4,0.5080621491843579
581913817262e7,598.62,78132474,0,0,0,0,1,0,0,0,0,1,0,0,250,100,26,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.01329722333863474,4.853955767653357e-4,0.6289237789411035
585150697577e7,714.28571,42124997,1,0,0,0,0,0,0,0,1,0,0,0,880,100,21,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0.013582556210415325,3.119928326848625e-4,0.5862238632067368
588073195822e7,4235.5083,10463826,0,1,0,0,0,0,0,0,0,0,0,1,1870,100,45,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.009436557442634167,1.7760572667430355e-4,0.3959648149786508
5.9167013341199995e+018,6861.5967,10463808.75,1,0,0,0,0,0,0,0,0,0,0,1,1455,100,32,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0.025437488285338962,7.13182811562592e-4,0.4490415675814715
594853609305e7,2920.0901,42122464,0,0,0,0,1,0,0,0,1,0,0,0,2320,100,55,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0.002093333979197286,5.013494425292822e-4,0.5585367777064472
5.9827464192399995e+018,439.75,10463858,0,0,0,1,0,0,0,0,0,0,0,1,350,100,52,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.011065834352646324,9.147738753663753e-4,0.4299165626161091
598343953477e7,1428.5714,80119093,0,0,0,1,0,0,0,0,0,0,1,0,660,100,28,1,0.71428573,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.029839091394397818,7.890339988436033e-4,0.5298844731751537
598772514091e7,714.28571,5514282,0,0,0,0,1,0,0,1,0,0,0,0,400,100,26,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.01832320913805925,7.003826304286839e-4,0.652779307300114
600903489969e7,3857.1428,80117059,0,0,0,1,0,0,0,0,0,0,1,0,2180,100,68,1,0.71428573,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0.015359121489366674,4.893632172989974e-4,0.5096705242938835
601671654371e7,3628.1629333333335,3593369.3333333335,0,0,0,1,0,0,1,0,0,0,0,0,1080,100,34,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.01814972711790985,7.677371450152661e-4,0.49728613422496604
602209512363e7,3607.4001,42123839,0,0,0,1,0,0,0,0,1,0,0,0,3500,100,37,1,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.02824100856871902,3.6356958697825615e-4,0.5092681464814867
603224879874e7,4863.3999,5522599,0,0,0,0,1,0,0,1,0,0,0,0,4140,100,65,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,-0.004457606721746919,0.001595660443389541,0.5563604901400445
604266291088e7,5399.6802,42123989,0,1,0,0,0,0,0,0,1,0,0,0,5310,100,30,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,-0.004100101735245316,4.927204257823254e-4,0.5091721132805285
604437413505e7,8396.8975,42125120,0,0,1,0,0,0,0,0,1,0,0,0,2800,100,44,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0.003689971773132463,7.560142183835943e-4,0.5691699313052363
607860979527e7,2828.5415,42124781,1,0,0,0,0,0,0,0,1,0,0,0,1040,100,50,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.02256732762889185,0.00112923933687193,0.5170237470400899
609234746046e7,175.62,78134349,0,0,0,1,0,0,0,0,0,1,0,0,100,100,38,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0064338602799242075,5.72074603028043e-4,0.5794899538730769
613833249379e7,1639.49,5522707,0,0,1,0,0,0,0,1,0,0,0,0,1360,100,47,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0.010410015830336827,0.0016230882897103188,0.5650660000994504
6.1874726730800005e+018,2285.7144,80117192,0,1,0,0,0,0,0,0,0,0,1,0,3740,50,19,1,0.2857143,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0.0112639930984682,1.4202145274299022e-4,0.5083514024495003
620652367912e7,5296.6045,78133975,0,0,0,0,0,1,0,0,0,1,0,0,930,100,77,1,0.14285715,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.0020907760469999394,1.8143425190030125e-4,0.5090594433415514
62306578692e8,3571.4285,3594062,0,0,1,0,0,0,1,0,0,0,0,0,1440,100,52,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0.008984293623337193,0.001257497594326704,0.5493316822875457
625657051235e7,2819.8716999999997,3594032.5,0,1,0,0,0,0,1,0,0,0,0,0,990,100,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.017213506578793183,0.0016804120625818792,0.5148889908934625
62685708949e8,4981.4102,42125876,0,0,1,0,0,0,0,0,1,0,0,0,4090,100,72,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,-0.0047621309754566354,4.0294808005908407e-4,0.5182391036815649
6.3090122222000005e+018,4600.8125,78132906,0,0,0,0,1,0,0,0,0,1,0,0,1770,90,60,1,0.14285715,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,4.942104710389329e-4,5.91200496136929e-4,0.5491775450177284
6.3129265889200005e+018,959.9566966666666,3594040,0,1,0,0,0,0,1,0,0,0,0,0,556.6666666666666,100,76,1,0.14285715,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0.015823085073987286,4.849829318200636e-4,0.5603769609981835
632040280043e7,4694.7549,42124279,0,0,0,0,1,0,0,0,1,0,0,0,1710,100,42,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0.0057296004437357075,0.0010596125473821068,0.5584162634025172
63335966748e8,1804.0499,3591718,0,0,0,1,0,0,1,0,0,0,0,0,1400,100,35,1,0.14285715,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,-0.004113636459316955,0.0011991326140987201,0.537100663089056
635949414177e7,428.57144,78133859,0,0,1,0,0,0,0,0,0,1,0,0,620,20,33,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0.006532175773136376,0.001422489334246829,0.5216393962041863
637289680449e7,3901.66765,78133846.5,0,1,0,0,0,0,0,0,0,1,0,0,2617.5,100,32,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0.012614300866786627,6.846000036814345e-4,0.5057724405739962
644019125786e7,1072.78,78132935,0,0,0,0,0,1,0,0,0,1,0,0,800,100,21,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0.022363528635717674,2.643214455143901e-4,0.6003108959382452
644391833962e7,797.12,80117836,0,0,0,1,0,0,0,0,0,0,1,0,590,100,42,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0317793398497866,2.77935169786301e-4,0.5335391183338778
644479731687e7,1634.8599,5514396,0,0,0,1,0,0,0,1,0,0,0,0,400,90,24,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0.03248360110279961,4.5324174238460334e-4,0.6584322608507865
649124014049e7,1483.6699,78132946,0,0,0,0,0,1,0,0,0,1,0,0,1310,100,42,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.01900646155656224,5.083958808176886e-4,0.4806944488400261
652214932347e7,1793.6115,10463480,0,0,0,0,1,0,0,0,0,0,0,1,510,90,18,1,0.2857143,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0.01876253382559971,4.2070015280661565e-4,0.4996591576037282
654946235137e7,940.97003,10463422,0,1,0,0,0,0,0,0,0,0,0,1,860,100,48,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.013824459600515919,3.626455655141679e-4,0.3961971512159986
6.6354245062799995e+018,21428.572,10463373,1,0,0,0,0,0,0,0,0,0,0,1,6970,100,31,1,0.42857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0.010121801865110717,4.260269652275002e-4,0.4095164689224897
664296519208e7,1564.6699,80119047,1,0,0,0,0,0,0,0,0,0,1,0,1390,100,44,1,0.5714286,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0.026915399736080606,9.91213007944283e-4,0.5345053864760673
666065113301e7,1675.16,10463492,0,0,0,0,0,1,0,0,0,0,0,1,1170,100,25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.003195136913891584,4.5884142143136895e-4,0.4479848167787861
666980951895e7,1056.33,5520122,0,0,0,0,1,0,0,1,0,0,0,0,690,100,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0.015177537035716709,0.0010845799182378057,0.6092863837987795
667308168136e7,744.06,80118046,1,0,0,0,0,0,0,0,0,0,1,0,550,80,29,2,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0.007511824564718603,0.001455926932083483,0.5791769917747915
668698196881e7,879.61572,10462951,0,1,0,0,0,0,0,0,0,0,0,1,430,100,45,1,0.2857143,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.019922094305458646,6.1720727952274e-4,0.41372191495916094
67316489176e8,1542.39,80117339,1,0,0,0,0,0,0,0,0,0,1,0,1200,90,72,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0031872683736613016,3.114095454980186e-4,0.5162092187150235
675262008149e7,1714.2858,80116014,0,1,0,0,0,0,0,0,0,0,1,0,990,100,20,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0.008503833872736611,1.45847426865786e-4,0.5391045469625472
685837455271e7,12111.4286,5514411,0,0,0,1,0,0,0,1,0,0,0,0,2826,80,35,1,0.42857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0.04010920210031632,0.001837733796318449,0.4978646851084707
689940212638e7,9715.3252,80117831,0,0,0,1,0,0,0,0,0,0,1,0,4270,100,46,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.030785323792653578,2.2313152215543564e-4,0.4544454061686048
692703406751e7,1428.5714,78136169,0,0,0,1,0,0,0,0,0,1,0,0,940,0,18,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0.02780883581756176,7.269381091857463e-4,0.5587574517695277
6.9800015070799995e+018,2142.8572,78133231,1,0,0,0,0,0,0,0,0,1,0,0,650,80,72,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.02131559142869199,7.571157810139153e-4,0.6150563334424671
701359639989e7,14285.714,80118586,0,1,0,0,0,0,0,0,0,0,1,0,4750,10,30,1,0.14285715,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0.02188498974699847,8.029325450786002e-4,0.4732564992319071
